Header,internal_code
fig|1869227.5746.peg.725,kpsD_4037
fig|3092665.3.peg.810,kpsD_4038
fig|2590577.10.peg.481,kpsD_4039
fig|35833.506.peg.2712,kpsD_4040
fig|159272.1688.peg.2127,kpsD_4041
fig|162156.775.peg.1251,kpsD_4042
tr|A0A2H6A4U6|A0A2H6A4U6_UNCXX,kpsD_4043
fig|35833.520.peg.2561,kpsD_4044
fig|167968.554.peg.872,kpsD_4045
fig|435591.98.peg.2723,kpsD_4046
fig|1778675.7.peg.4621,kpsD_4047
fig|876416.76.peg.201,kpsD_4048
tr|A0A2H6A4V6|A0A2H6A4V6_UNCXX,kpsD_4049
fig|195.1602.peg.1171,kpsD_4050
fig|28116.1889.peg.5503,kpsD_4051
fig|50741.234.peg.2336,kpsD_4052
fig|1977087.5495.peg.1937,kpsD_4053
fig|820.7069.peg.2574,kpsD_4054
fig|174586.5.peg.2052,kpsD_4055
fig|476.10.peg.2137,kpsD_4056
fig|498.7.peg.551,kpsD_4057
fig|820.6015.peg.612,kpsD_4058
fig|1108595.3.peg.1416,kpsD_4059
fig|370804.758.peg.68,kpsD_4060
fig|2572084.3.peg.1552,kpsD_4061
fig|1913989.1150.peg.3349,kpsD_4062
fig|370804.593.peg.774,kpsD_4063
fig|1236506.4.peg.1931,kpsD_4064
tr|A0A2H6AP27|A0A2H6AP27_UNCXX,kpsD_4065
fig|159272.37.peg.1854,kpsD_4066
fig|370804.1482.peg.1317,kpsD_4067
fig|821.3449.peg.1268,kpsD_4068
fig|197.15057.peg.612,kpsD_4069
fig|2705463.3.peg.2820,kpsD_4070
fig|194843.597.peg.276,kpsD_4071
fig|195.477.peg.1361,kpsD_4072
fig|86027.741.peg.2093,kpsD_4073
fig|519989.5.peg.959,kpsD_4074
fig|263769.7.peg.659,kpsD_4075
fig|2020874.4.peg.1634,kpsD_4076
fig|2790958.3.peg.1803,kpsD_4077
fig|201.111.peg.275,kpsD_4078
fig|371601.1308.peg.4463,kpsD_4079
tr|A0A2H6EGH2|A0A2H6EGH2_UNCXX,kpsD_4080
fig|1602943.3.peg.3353,kpsD_4081
fig|370804.1273.peg.1117,kpsD_4082
fig|1898104.2510.peg.831,kpsD_4083
fig|2852117.3.peg.530,kpsD_4084
fig|2650158.4.peg.3837,kpsD_4085
fig|2093942.5.peg.1057,kpsD_4086
fig|59823.1224.peg.1161,kpsD_4087
fig|371601.1148.peg.190,kpsD_4088
tr|A0A2H6EK36|A0A2H6EK36_UNCXX,kpsD_4089
fig|197.16100.peg.820,kpsD_4090
fig|536.26.peg.2618,kpsD_4091
fig|159272.810.peg.54,kpsD_4092
fig|1056819.3.peg.2622,kpsD_4093
fig|363180.14.peg.2234,kpsD_4094
fig|195.1960.peg.961,kpsD_4095
fig|1882437.5.peg.2400,kpsD_4096
fig|195.1629.peg.913,kpsD_4097
fig|665954.3.peg.1748,kpsD_4098
fig|2911609.4.peg.710,kpsD_4099
fig|201.166.peg.133,kpsD_4100
fig|1913989.1522.peg.2076,kpsD_4101
fig|536.87.peg.4721,kpsD_4102
fig|2798506.3.peg.1467,kpsD_4103
fig|197.21001.peg.28,kpsD_4104
fig|2735770.3.peg.1399,kpsD_4105
fig|194843.1635.peg.1666,kpsD_4106
fig|3032582.9.peg.4379,kpsD_4107
fig|538949.3338.peg.1213,kpsD_4108
fig|197.25317.peg.923,kpsD_4109
fig|239.313.peg.2064,kpsD_4110
fig|2049043.86.peg.2866,kpsD_4111
fig|2485925.2699.peg.2190,kpsD_4112
fig|2212467.800.peg.2489,kpsD_4113
fig|817.2566.peg.189,kpsD_4114
tr|A0A2H6F001|A0A2H6F001_UNCXX,kpsD_4115
fig|32013.27.peg.253,kpsD_4116
fig|3061276.3.peg.1299,kpsD_4117
fig|876416.415.peg.1881,kpsD_4118
fig|370804.1209.peg.394,kpsD_4119
fig|2838470.7.peg.3115,kpsD_4120
tr|A0A2H6F898|A0A2H6F898_UNCXX,kpsD_4121
fig|519.146.peg.1742,kpsD_4122
fig|2053492.75.peg.433,kpsD_4123
fig|1871037.756.peg.244,kpsD_4124
fig|35833.443.peg.3202,kpsD_4125
fig|430457.8.peg.587,kpsD_4126
fig|488545.7.peg.649,kpsD_4127
tr|A0A2H6FC25|A0A2H6FC25_UNCXX,kpsD_4128
fig|562.28806.peg.1035,kpsD_4129
fig|35833.495.peg.6,kpsD_4130
fig|820.6421.peg.81,kpsD_4131
fig|2746.29.peg.1530,kpsD_4132
fig|213322.691.peg.848,kpsD_4133
fig|329854.899.peg.2953,kpsD_4134
fig|252514.30.peg.346,kpsD_4135
fig|1905676.55.peg.1482,kpsD_4136
fig|371601.1592.peg.2221,kpsD_4137
fig|3234139.3.peg.165,kpsD_4138
fig|2662268.10.peg.2990,kpsD_4139
fig|1310418.5.peg.3944,kpsD_4140
fig|1455569.3.peg.2002,kpsD_4141
fig|165435.132.peg.1682,kpsD_4142
fig|1920245.11.peg.2616,kpsD_4143
fig|3081675.3.peg.2954,kpsD_4144
fig|2301481.292.peg.797,kpsD_4145
fig|28108.538.peg.946,kpsD_4146
fig|328812.411.peg.3234,kpsD_4147
fig|2899129.7.peg.1100,kpsD_4148
fig|1841865.127.peg.1701,kpsD_4149
fig|2026723.32.peg.99,kpsD_4150
fig|1114861.13.peg.1143,kpsD_4151
fig|59823.1065.peg.134,kpsD_4152
fig|370804.854.peg.2946,kpsD_4153
fig|1411144.3.peg.2727,kpsD_4154
fig|670.1225.peg.198,kpsD_4155
fig|59823.865.peg.1149,kpsD_4156
fig|197.27419.peg.1504,kpsD_4157
fig|195.30531.peg.601,kpsD_4158
fig|2030806.1428.peg.1057,kpsD_4159
tr|A0A2H6FWY2|A0A2H6FWY2_UNCXX,kpsD_4160
fig|3364392.3.peg.3944,kpsD_4161
fig|562.160731.peg.4583,kpsD_4162
fig|1872471.174.peg.426,kpsD_4163
fig|3382302.3.peg.3040,kpsD_4164
fig|1739784.3.peg.363,kpsD_4165
fig|326381.10.peg.2567,kpsD_4166
fig|1983305.78.peg.1124,kpsD_4167
fig|821.6745.peg.4037,kpsD_4168
fig|86473.1692.peg.4510,kpsD_4169
tr|A0A2H6ICW7|A0A2H6ICW7_UNCXX,kpsD_4170
fig|3094849.3.peg.2616,kpsD_4171
fig|152509.866.peg.482,kpsD_4172
fig|197.6686.peg.849,kpsD_4173
fig|1393049.3.peg.3689,kpsD_4174
fig|1121940.3.peg.1316,kpsD_4175
fig|2292240.3.peg.4118,kpsD_4176
fig|28141.815.peg.3081,kpsD_4177
fig|2116686.3.peg.1881,kpsD_4178
fig|2950074.7.peg.3038,kpsD_4179
tr|A0A2H6IDJ7|A0A2H6IDJ7_UNCXX,kpsD_4180
fig|2709792.3.peg.1810,kpsD_4181
fig|35818.17.peg.403,kpsD_4182
fig|29571.3.peg.908,kpsD_4183
fig|1913989.1136.peg.414,kpsD_4184
fig|197.15109.peg.865,kpsD_4185
fig|1587524.6.peg.3402,kpsD_4186
fig|2986829.3.peg.1201,kpsD_4187
fig|328812.162.peg.799,kpsD_4188
fig|213322.103.peg.225,kpsD_4189
fig|195.473.peg.121,kpsD_4190
fig|371601.55.peg.321,kpsD_4191
fig|196024.79.peg.1396,kpsD_4192
fig|1811544.3.peg.4248,kpsD_4193
fig|562.115355.peg.5386,kpsD_4194
fig|562.9978.peg.1447,kpsD_4195
fig|1797345.3.peg.1259,kpsD_4196
fig|28113.3.peg.328,kpsD_4197
fig|195.2079.peg.1345,kpsD_4198
fig|1735116.3.peg.1912,kpsD_4199
fig|371601.55.peg.1978,kpsD_4200
fig|2666197.3.peg.3338,kpsD_4201
fig|1928762.4.peg.2742,kpsD_4202
fig|2292932.3.peg.3074,kpsD_4203
fig|197.16108.peg.1000,kpsD_4204
fig|29433.10.peg.631,kpsD_4205
fig|2484854.3.peg.1565,kpsD_4206
fig|2772562.3.peg.1146,kpsD_4207
fig|634436.3.peg.3053,kpsD_4208
fig|2026735.54.peg.577,kpsD_4209
fig|82541.40.peg.1001,kpsD_4210
tr|A0A2K9JWR7|A0A2K9JWR7_9GAMM,kpsD_4211
fig|370804.546.peg.192,kpsD_4212
fig|821.4973.peg.4773,kpsD_4213
fig|1985129.3.peg.2417,kpsD_4214
fig|195.464.peg.1641,kpsD_4215
fig|1848935.3.peg.611,kpsD_4216
fig|181674.56.peg.1206,kpsD_4217
fig|164546.83.peg.1463,kpsD_4218
fig|876416.47.peg.1215,kpsD_4219
fig|261516.5.peg.4363,kpsD_4220
fig|562.88774.peg.776,kpsD_4221
fig|371601.1066.peg.3841,kpsD_4222
fig|1869227.1899.peg.850,kpsD_4223
tr|A0A2M9V4H8|A0A2M9V4H8_BACFG,kpsD_4224
fig|1211813.138.peg.2071,kpsD_4225
fig|159272.1616.peg.506,kpsD_4226
fig|159272.1686.peg.1450,kpsD_4227
fig|86473.1051.peg.2212,kpsD_4228
fig|2829596.4.peg.1413,kpsD_4229
fig|1472417.10.peg.1802,kpsD_4230
fig|28111.634.peg.847,kpsD_4231
fig|28171.57.peg.3196,kpsD_4232
fig|820.6413.peg.169,kpsD_4233
fig|2049043.53.peg.463,kpsD_4234
fig|2949740.4.peg.967,kpsD_4235
fig|46506.2382.peg.3495,kpsD_4236
fig|691816.5.peg.5381,kpsD_4237
fig|28111.637.peg.2230,kpsD_4238
fig|28172.29.peg.596,kpsD_4239
fig|2735765.4.peg.1394,kpsD_4240
fig|2735782.4.peg.1451,kpsD_4241
fig|370804.1652.peg.1355,kpsD_4242
fig|2109328.6.peg.1382,kpsD_4243
fig|562.88144.peg.1195,kpsD_4244
fig|1891241.590.peg.320,kpsD_4245
fig|1769779.14.peg.1093,kpsD_4246
fig|168471.50.peg.525,kpsD_4247
fig|1812935.674.peg.3978,kpsD_4248
fig|65555.15.peg.936,kpsD_4249
fig|821.4867.peg.366,kpsD_4250
fig|2212467.694.peg.1190,kpsD_4251
fig|821.4927.peg.2313,kpsD_4252
fig|820.5905.peg.1465,kpsD_4253
fig|1898104.2285.peg.532,kpsD_4254
fig|28116.1691.peg.1047,kpsD_4255
fig|562.94401.peg.784,kpsD_4256
fig|1913989.2348.peg.3320,kpsD_4257
fig|820.7067.peg.2209,kpsD_4258
fig|990718.28.peg.2071,kpsD_4259
fig|1470347.220.peg.2498,kpsD_4260
fig|2052161.137.peg.1384,kpsD_4261
fig|2212467.1631.peg.263,kpsD_4262
fig|239.355.peg.1314,kpsD_4263
fig|239.382.peg.2092,kpsD_4264
fig|197.24970.peg.1125,kpsD_4265
fig|28116.2516.peg.1434,kpsD_4266
fig|51288.45.peg.459,kpsD_4267
fig|1898428.14.peg.827,kpsD_4268
fig|28116.2398.peg.3503,kpsD_4269
fig|1796613.81.peg.2989,kpsD_4270
fig|3037989.3.peg.2520,kpsD_4271
fig|1872471.68.peg.1345,kpsD_4272
fig|821.6468.peg.1627,kpsD_4273
fig|239.301.peg.390,kpsD_4274
fig|167968.345.peg.415,kpsD_4275
fig|2838790.4.peg.1827,kpsD_4276
fig|348578.380.peg.344,kpsD_4277
fig|162156.690.peg.840,kpsD_4278
fig|2911618.4.peg.126,kpsD_4279
fig|1235787.45.peg.2907,kpsD_4280
fig|821.6465.peg.2429,kpsD_4281
fig|239.271.peg.849,kpsD_4282
fig|59823.2231.peg.2047,kpsD_4283
fig|2518496.130.peg.105,kpsD_4284
fig|2020874.9.peg.813,kpsD_4285
fig|59823.2383.peg.2179,kpsD_4286
fig|201.182.peg.610,kpsD_4287
fig|3128900.3.peg.6343,kpsD_4288
fig|820.7024.peg.3274,kpsD_4289
fig|2995175.3.peg.2476,kpsD_4290
fig|2995176.3.peg.2548,kpsD_4291
fig|3143436.3.peg.2350,kpsD_4292
fig|195.5454.peg.983,kpsD_4293
fig|357276.1871.peg.1904,kpsD_4294
tr|A0A2S2DV57|A0A2S2DV57_9BACT,kpsD_4295
fig|28172.128.peg.2508,kpsD_4296
fig|1872444.2093.peg.1340,kpsD_4297
fig|1886782.3.peg.3589,kpsD_4298
fig|328812.320.peg.3062,kpsD_4299
fig|876416.689.peg.1293,kpsD_4300
fig|1796613.126.peg.2115,kpsD_4301
fig|328812.305.peg.5673,kpsD_4302
fig|60246.126.peg.1645,kpsD_4303
tr|A0A2S2E0Q9|A0A2S2E0Q9_9ALTE,kpsD_4304
fig|1486246.117.peg.4080,kpsD_4305
fig|1796613.171.peg.1849,kpsD_4306
fig|1929293.16.peg.3502,kpsD_4307
fig|59823.2515.peg.1847,kpsD_4308
fig|821.6538.peg.2754,kpsD_4309
fig|2529843.6.peg.1642,kpsD_4310
fig|47678.1564.peg.1796,kpsD_4311
fig|2920698.4.peg.157,kpsD_4312
fig|1872444.2222.peg.1540,kpsD_4313
fig|2212467.1857.peg.1120,kpsD_4314
fig|1872444.2277.peg.191,kpsD_4315
fig|2212467.1894.peg.827,kpsD_4316
fig|2212467.1819.peg.47,kpsD_4317
fig|115547.284.peg.1815,kpsD_4318
fig|2301481.10562.peg.961,kpsD_4319
fig|158836.4256.peg.1420,kpsD_4320
fig|3384157.3.peg.2805,kpsD_4321
fig|28116.2619.peg.1560,kpsD_4322
fig|47678.1582.peg.3811,kpsD_4323
fig|261516.22.peg.2561,kpsD_4324
fig|997873.128.peg.3834,kpsD_4325
fig|51288.61.peg.3374,kpsD_4326
fig|2292931.3.peg.3065,kpsD_4327
fig|77133.1723.peg.970,kpsD_4328
fig|2686360.3.peg.2309,kpsD_4329
fig|1263053.3.peg.2609,kpsD_4330
fig|654.217.peg.4203,kpsD_4331
fig|1055101.3.peg.474,kpsD_4332
fig|1349775.3.peg.1640,kpsD_4333
fig|195.655.peg.1889,kpsD_4334
fig|1617283.6.peg.3804,kpsD_4335
fig|2364790.3.peg.2159,kpsD_4336
fig|370804.137.peg.3667,kpsD_4337
fig|413497.22.peg.3413,kpsD_4338
fig|175537.42.peg.1845,kpsD_4339
tr|A0A2T3Q9W1|A0A2T3Q9W1_9GAMM,kpsD_4340
fig|820.533.peg.3417,kpsD_4341
fig|2135626.3.peg.502,kpsD_4342
fig|28116.1038.peg.3442,kpsD_4343
fig|394935.8.peg.4614,kpsD_4344
fig|2724135.3.peg.2225,kpsD_4345
fig|562.115275.peg.3211,kpsD_4346
tr|A0A2U1V1T6|A0A2U1V1T6_9PROT,kpsD_4347
fig|1365007.3.peg.3030,kpsD_4348
fig|1318632.3.peg.1010,kpsD_4349
fig|212403.8.peg.1006,kpsD_4350
fig|1903286.3.peg.1509,kpsD_4351
fig|195.829.peg.650,kpsD_4352
fig|1403320.3.peg.3347,kpsD_4353
fig|1947115.3.peg.719,kpsD_4354
fig|1472417.37.peg.2581,kpsD_4355
fig|164546.25.peg.5782,kpsD_4356
fig|195.3627.peg.1289,kpsD_4357
fig|168471.42.peg.1605,kpsD_4358
fig|562.97757.peg.2023,kpsD_4359
fig|562.100563.peg.2720,kpsD_4360
fig|218.25.peg.657,kpsD_4361
fig|2049047.126.peg.1368,kpsD_4362
fig|1926676.148.peg.646,kpsD_4363
fig|1381081.7.peg.3641,kpsD_4364
fig|197.22131.peg.1098,kpsD_4365
fig|1977876.3.peg.2486,kpsD_4366
fig|885.87.peg.28,kpsD_4367
fig|158836.432.peg.3512,kpsD_4368
fig|2923429.4.peg.2247,kpsD_4369
fig|1951723.3.peg.508,kpsD_4370
fig|59823.1149.peg.2991,kpsD_4371
fig|2212467.301.peg.1821,kpsD_4372
fig|2026784.27.peg.235,kpsD_4373
fig|371601.676.peg.3858,kpsD_4374
fig|195.541.peg.1441,kpsD_4375
fig|370804.903.peg.391,kpsD_4376
fig|1971364.3.peg.2535,kpsD_4377
fig|1977087.848.peg.766,kpsD_4378
fig|2030927.2103.peg.339,kpsD_4379
fig|152480.114.peg.272,kpsD_4380
fig|44012.61.peg.271,kpsD_4381
fig|663.538.peg.3988,kpsD_4382
fig|2268179.37.peg.239,kpsD_4383
fig|28116.1622.peg.3962,kpsD_4384
fig|50421.135.peg.2853,kpsD_4385
fig|876416.1304.peg.1434,kpsD_4386
tr|A0A2X1CTE9|A0A2X1CTE9_BREVE,kpsD_4387
fig|197.25514.peg.943,kpsD_4388
fig|1904862.82.peg.1575,kpsD_4389
fig|459526.33.peg.4359,kpsD_4390
fig|2950872.4.peg.4093,kpsD_4391
fig|28113.114.peg.2785,kpsD_4392
fig|1889775.145.peg.216,kpsD_4393
fig|479.38.peg.679,kpsD_4394
fig|2497596.10.peg.2404,kpsD_4395
fig|2884447.10.peg.2216,kpsD_4396
fig|159272.1782.peg.1547,kpsD_4397
fig|3003257.3.peg.136,kpsD_4398
fig|159272.2568.peg.1163,kpsD_4399
fig|821.5059.peg.1854,kpsD_4400
fig|159272.2224.peg.394,kpsD_4401
fig|1913989.3094.peg.773,kpsD_4402
fig|876416.62.peg.1194,kpsD_4403
fig|28116.2365.peg.2792,kpsD_4404
fig|159272.3483.peg.603,kpsD_4405
fig|197.24797.peg.445,kpsD_4406
fig|2665161.8.peg.1601,kpsD_4407
fig|29523.545.peg.1389,kpsD_4408
tr|A0A2X2RN08|A0A2X2RN08_CAPOC,kpsD_4409
fig|329854.736.peg.1839,kpsD_4410
fig|821.5688.peg.2283,kpsD_4411
fig|86304.6.peg.2717,kpsD_4412
fig|376804.101.peg.713,kpsD_4413
fig|1946012.177.peg.1472,kpsD_4414
fig|3053515.3.peg.6981,kpsD_4415
fig|538949.995.peg.22,kpsD_4416
fig|562.143846.peg.4952,kpsD_4417
tr|A0A2X2T1H4|A0A2X2T1H4_CAPOC,kpsD_4418
fig|197.24700.peg.1393,kpsD_4419
fig|562.107538.peg.2897,kpsD_4420
fig|250.72.peg.2104,kpsD_4421
fig|2972765.6.peg.4733,kpsD_4422
fig|260714.16.peg.984,kpsD_4423
fig|1929293.15.peg.2103,kpsD_4424
fig|28116.1893.peg.4226,kpsD_4425
fig|2953657.8.peg.3995,kpsD_4426
fig|59823.1913.peg.1800,kpsD_4427
fig|2030927.2926.peg.1122,kpsD_4428
fig|310297.1105.peg.790,kpsD_4429
fig|371601.1129.peg.4797,kpsD_4430
fig|159272.1325.peg.1077,kpsD_4431
fig|413498.25.peg.1853,kpsD_4432
fig|654.1059.peg.2064,kpsD_4433
fig|195.5237.peg.725,kpsD_4434
fig|2301481.6054.peg.1138,kpsD_4435
tr|A0A2Z6UV25|A0A2Z6UV25_MICAE,kpsD_4436
tr|A0A5A5R733|A0A5A5R733_MICAE,kpsD_4437
fig|59823.2668.peg.97,kpsD_4438
fig|197.25784.peg.1806,kpsD_4439
fig|2866313.19.peg.952,kpsD_4440
fig|2923434.6.peg.2761,kpsD_4441
fig|1869227.6936.peg.1963,kpsD_4442
fig|1055104.35.peg.1726,kpsD_4443
fig|35833.540.peg.1108,kpsD_4444
fig|1078087.17.peg.1679,kpsD_4445
fig|2518496.133.peg.942,kpsD_4446
fig|3070815.4.peg.3957,kpsD_4447
fig|876416.515.peg.1112,kpsD_4448
fig|2301481.2572.peg.1185,kpsD_4449
tr|A0A317FL40|A0A317FL40_9PROT,kpsD_4450
fig|2301481.12313.peg.1269,kpsD_4451
fig|562.141134.peg.623,kpsD_4452
fig|28116.2436.peg.3569,kpsD_4453
fig|2719013.3.peg.49,kpsD_4454
fig|83655.15.peg.2503,kpsD_4455
fig|1882437.33.peg.2085,kpsD_4456
tr|A0A327M7W4|A0A327M7W4_9PROT,kpsD_4457
fig|28172.103.peg.1719,kpsD_4458
fig|239.449.peg.2158,kpsD_4459
fig|195.5414.peg.837,kpsD_4460
fig|2030927.5023.peg.1499,kpsD_4461
fig|2689616.125.peg.1329,kpsD_4462
fig|1898203.5752.peg.237,kpsD_4463
fig|562.137729.peg.1857,kpsD_4464
fig|440079.28.peg.2527,kpsD_4465
fig|195.30582.peg.844,kpsD_4466
fig|2212467.1883.peg.855,kpsD_4467
fig|1288392.41.peg.1058,kpsD_4468
fig|1872471.166.peg.561,kpsD_4469
fig|188056.79.peg.926,kpsD_4470
fig|538949.4432.peg.1089,kpsD_4471
fig|239.588.peg.389,kpsD_4472
fig|86473.2007.peg.251,kpsD_4473
fig|197.16306.peg.470,kpsD_4474
fig|59823.1110.peg.2074,kpsD_4475
fig|157268.6.peg.1671,kpsD_4476
fig|29523.132.peg.284,kpsD_4477
fig|1725232.3.peg.1144,kpsD_4478
fig|2212467.571.peg.2538,kpsD_4479
fig|59823.950.peg.691,kpsD_4480
fig|1850581.3.peg.4677,kpsD_4481
fig|1933926.9.peg.1335,kpsD_4482
fig|2723058.3.peg.563,kpsD_4483
fig|1550579.3.peg.4213,kpsD_4484
fig|370804.679.peg.1422,kpsD_4485
fig|1946807.3.peg.490,kpsD_4486
fig|1926676.338.peg.513,kpsD_4487
fig|194843.227.peg.3795,kpsD_4488
fig|48074.3.peg.2864,kpsD_4489
fig|1946550.3.peg.14,kpsD_4490
fig|2666195.3.peg.2533,kpsD_4491
fig|546.930.peg.3383,kpsD_4492
fig|1947105.3.peg.2419,kpsD_4493
fig|413502.23.peg.544,kpsD_4494
fig|282669.10.peg.441,kpsD_4495
fig|159272.4598.peg.518,kpsD_4496
fig|195.880.peg.797,kpsD_4497
fig|1453505.4.peg.2967,kpsD_4498
fig|2755405.3.peg.1111,kpsD_4499
fig|2024197.3.peg.103,kpsD_4500
fig|1981031.6.peg.1407,kpsD_4501
fig|467085.5.peg.1403,kpsD_4502
fig|1238193.3.peg.739,kpsD_4503
fig|512312.44.peg.1852,kpsD_4504
fig|2039340.3.peg.1174,kpsD_4505
fig|328812.390.peg.5049,kpsD_4506
fig|195.2450.peg.320,kpsD_4507
fig|2030927.908.peg.2100,kpsD_4508
fig|371601.56.peg.3136,kpsD_4509
fig|467085.7.peg.2590,kpsD_4510
fig|164546.7.peg.4553,kpsD_4511
fig|2026887.123.peg.1099,kpsD_4512
fig|197.5081.peg.306,kpsD_4513
fig|1938339.4.peg.758,kpsD_4514
fig|2487708.3.peg.1844,kpsD_4515
fig|314275.18.peg.872,kpsD_4516
tr|A0A5A5RC58|A0A5A5RC58_MICAE,kpsD_4517
fig|670.1917.peg.1713,kpsD_4518
fig|2026809.39.peg.710,kpsD_4519
fig|2763020.3.peg.3125,kpsD_4520
fig|195.1656.peg.1254,kpsD_4521
fig|150146.5.peg.1523,kpsD_4522
fig|195.3479.peg.1593,kpsD_4523
fig|1898207.5415.peg.661,kpsD_4524
fig|2202142.3.peg.2494,kpsD_4525
fig|2803813.3.peg.3986,kpsD_4526
fig|371601.829.peg.748,kpsD_4527
fig|28172.52.peg.3042,kpsD_4528
fig|355591.15.peg.1878,kpsD_4529
fig|2293980.3.peg.2488,kpsD_4530
fig|1268075.3.peg.3084,kpsD_4531
fig|715033.3.peg.131,kpsD_4532
fig|1933926.118.peg.2697,kpsD_4533
fig|28080.195.peg.560,kpsD_4534
fig|1751100.5.peg.1026,kpsD_4535
fig|2507565.21.peg.1470,kpsD_4536
fig|2997943.3.peg.473,kpsD_4537
fig|2212467.1432.peg.1337,kpsD_4538
fig|46506.2508.peg.1355,kpsD_4539
fig|35833.507.peg.3496,kpsD_4540
fig|159272.3140.peg.1667,kpsD_4541
fig|371601.1421.peg.1154,kpsD_4542
fig|329854.722.peg.1043,kpsD_4543
fig|654.893.peg.5064,kpsD_4544
fig|39485.1892.peg.1439,kpsD_4545
fig|2049043.64.peg.1164,kpsD_4546
fig|1946012.131.peg.1189,kpsD_4547
fig|2498858.7.peg.33,kpsD_4548
fig|1263098.10.peg.781,kpsD_4549
fig|370804.1419.peg.173,kpsD_4550
fig|671267.49.peg.2123,kpsD_4551
fig|1913989.2930.peg.1921,kpsD_4552
fig|348578.468.peg.2007,kpsD_4553
fig|162156.597.peg.2389,kpsD_4554
fig|370804.1415.peg.87,kpsD_4555
fig|2746.28.peg.327,kpsD_4556
fig|28080.130.peg.784,kpsD_4557
fig|370804.1583.peg.1502,kpsD_4558
fig|328812.179.peg.3976,kpsD_4559
fig|197.25391.peg.1190,kpsD_4560
fig|165435.63.peg.3398,kpsD_4561
fig|194843.1301.peg.354,kpsD_4562
fig|2986835.3.peg.1645,kpsD_4563
fig|92488.3.peg.3999,kpsD_4564
fig|1904454.3.peg.3433,kpsD_4565
fig|1114875.3.peg.3731,kpsD_4566
fig|839.28.peg.1178,kpsD_4567
fig|538949.3305.peg.328,kpsD_4568
fig|839.96.peg.4,kpsD_4569
fig|820.5711.peg.395,kpsD_4570
fig|29523.300.peg.2289,kpsD_4571
fig|1076550.12.peg.4508,kpsD_4572
fig|59823.1208.peg.1575,kpsD_4573
fig|562.97745.peg.4711,kpsD_4574
fig|167968.553.peg.2245,kpsD_4575
fig|197.22298.peg.1334,kpsD_4576
fig|28141.951.peg.1349,kpsD_4577
fig|562.101395.peg.3346,kpsD_4578
fig|670.3553.peg.1709,kpsD_4579
fig|159272.1199.peg.584,kpsD_4580
fig|562.94195.peg.5085,kpsD_4581
fig|162156.518.peg.2339,kpsD_4582
fig|2913512.9.peg.2450,kpsD_4583
fig|1977087.3280.peg.6717,kpsD_4584
fig|195.4266.peg.474,kpsD_4585
fig|59823.1537.peg.1228,kpsD_4586
fig|59823.1869.peg.1278,kpsD_4587
fig|671267.21.peg.51,kpsD_4588
fig|197.22927.peg.864,kpsD_4589
fig|201.134.peg.197,kpsD_4590
fig|821.4958.peg.337,kpsD_4591
fig|625.80.peg.4539,kpsD_4592
tr|A0A5A5RY79|A0A5A5RY79_MICAE,kpsD_4593
fig|2498093.824.peg.1562,kpsD_4594
fig|370804.1957.peg.1193,kpsD_4595
fig|1899569.9.peg.1663,kpsD_4596
fig|3040017.5.peg.1593,kpsD_4597
fig|162156.1521.peg.671,kpsD_4598
fig|246787.681.peg.3978,kpsD_4599
fig|28116.2370.peg.2245,kpsD_4600
fig|29523.539.peg.1501,kpsD_4601
fig|28116.2428.peg.2140,kpsD_4602
fig|328812.330.peg.4459,kpsD_4603
fig|162156.1494.peg.289,kpsD_4604
fig|654.1049.peg.3062,kpsD_4605
fig|159272.3834.peg.2261,kpsD_4606
fig|395631.42.peg.3998,kpsD_4607
fig|46506.2605.peg.1662,kpsD_4608
fig|371601.1509.peg.3665,kpsD_4609
fig|1949085.9.peg.2983,kpsD_4610
fig|664683.55.peg.3589,kpsD_4611
fig|59823.3076.peg.1402,kpsD_4612
fig|3135646.4.peg.3608,kpsD_4613
fig|876416.1091.peg.350,kpsD_4614
fig|371601.1533.peg.2575,kpsD_4615
fig|654.977.peg.4137,kpsD_4616
fig|3043733.5.peg.1996,kpsD_4617
fig|2301481.4481.peg.2043,kpsD_4618
fig|529385.106.peg.192,kpsD_4619
fig|562.142754.peg.4967,kpsD_4620
fig|196024.217.peg.1268,kpsD_4621
fig|2005072.14.peg.2417,kpsD_4622
fig|28108.580.peg.1044,kpsD_4623
fig|3061649.3.peg.3129,kpsD_4624
fig|3229683.3.peg.403,kpsD_4625
fig|3344192.3.peg.2050,kpsD_4626
fig|1055104.48.peg.1312,kpsD_4627
fig|2773926.130.peg.534,kpsD_4628
fig|536.27.peg.3324,kpsD_4629
fig|1278758.3.peg.3551,kpsD_4630
fig|32022.612.peg.1731,kpsD_4631
fig|2292280.3.peg.631,kpsD_4632
fig|370804.851.peg.125,kpsD_4633
fig|2109729.4.peg.779,kpsD_4634
fig|3162404.3.peg.180,kpsD_4635
fig|821.6634.peg.717,kpsD_4636
tr|A0A377GPJ1|A0A377GPJ1_9GAMM,kpsD_4637
fig|821.6645.peg.1613,kpsD_4638
fig|2033661.30.peg.1690,kpsD_4639
fig|2212467.1785.peg.1093,kpsD_4640
fig|544645.302.peg.1485,kpsD_4641
fig|158755.52.peg.2022,kpsD_4642
fig|413497.92.peg.3067,kpsD_4643
fig|46506.2658.peg.2504,kpsD_4644
fig|85831.555.peg.1529,kpsD_4645
fig|2689618.63.peg.627,kpsD_4646
fig|1072516.87.peg.2385,kpsD_4647
