Header,internal_code
fig|197.15709.peg.1339,lic3X_1353
fig|727.1461.peg.633,lic3X_1354
fig|1655500.18.peg.113,lic3X_1355
fig|727.1349.peg.1487,lic3X_1356
fig|195.791.peg.1697,lic3X_1357
fig|449520.18.peg.1626,lic3X_1358
fig|1151115.3.peg.1223,lic3X_1359
fig|28080.191.peg.972,lic3X_1360
fig|197.23854.peg.296,lic3X_1361
fig|197.25410.peg.1169,lic3X_1362
fig|727.1752.peg.1213,lic3X_1363
fig|727.1667.peg.762,lic3X_1364
fig|197.5041.peg.333,lic3X_1365
fig|195.1955.peg.1535,lic3X_1366
fig|727.1571.peg.307,lic3X_1367
fig|197.21029.peg.1230,lic3X_1368
fig|727.2295.peg.298,lic3X_1369
fig|727.1500.peg.1031,lic3X_1370
fig|727.3411.peg.1273,lic3X_1371
fig|197.15890.peg.6,lic3X_1372
fig|197.15489.peg.525,lic3X_1373
tr|A0A0S2CGZ9|A0A0S2CGZ9_CAMJU,lic3X_1374
tr|A0A077DCP7|A0A077DCP7_9BURK,lic3X_1375
tr|A0A1G6YJA6|A0A1G6YJA6_9FLAO,lic3X_1376
tr|A0A1Q2LJR1|A0A1Q2LJR1_9HELI,lic3X_1377
tr|A0A1T0AWJ1|A0A1T0AWJ1_9PAST,lic3X_1378
tr|A0A1V4GUZ5|A0A1V4GUZ5_MORLA,lic3X_1379
tr|A0A1X6Z6T3|A0A1X6Z6T3_9RHOB,lic3X_1380
tr|A0A268TFC1|A0A268TFC1_9HELI,lic3X_1381
tr|A0A268THD3|A0A268THD3_9HELI,lic3X_1382
tr|A0A268TX87|A0A268TX87_9HELI,lic3X_1383
tr|A0A268TZJ7|A0A268TZJ7_9HELI,lic3X_1384
tr|A0A2D9YRI1|A0A2D9YRI1_9RHOB,lic3X_1385
tr|A0A2U9DZ21|A0A2U9DZ21_HAEIF,lic3X_1386
tr|A0A329ZEV4|A0A329ZEV4_9HELI,lic3X_1387
tr|A0A366WKH0|A0A366WKH0_9RHOB,lic3X_1388
tr|A0A4P8EM93|A0A4P8EM93_9RHOB,lic3X_1389
tr|A0A4Q9JTN5|A0A4Q9JTN5_9PROT,lic3X_1390
tr|A0A4S8N6Q6|A0A4S8N6Q6_9HYPH,lic3X_1391
tr|A0A5C6H1E5|A0A5C6H1E5_HAEIF,lic3X_1392
tr|A0A5C7DVY3|A0A5C7DVY3_9PROT,lic3X_1393
tr|A0A5C7E316|A0A5C7E316_9PROT,lic3X_1394
tr|A0A5L8NU65|A0A5L8NU65_CAMLA,lic3X_1395
tr|A0A5L8Q492|A0A5L8Q492_CAMUP,lic3X_1396
tr|A0A5T0QNV8|A0A5T0QNV8_CAMJU,lic3X_1397
tr|A0A5T1BSX6|A0A5T1BSX6_CAMJU,lic3X_1398
tr|A0A5T1YNF4|A0A5T1YNF4_CAMCO,lic3X_1399
tr|A0A5T2A3B5|A0A5T2A3B5_CAMJU,lic3X_1400
tr|A0A696JXN4|A0A696JXN4_CAMJU,lic3X_1401
tr|A0A6C7LP55|A0A6C7LP55_CAMJU,lic3X_1402
tr|A0A6C7YR26|A0A6C7YR26_CAMJU,lic3X_1403
tr|A0A6G5QIA2|A0A6G5QIA2_9PROT,lic3X_1404
tr|A0A6L1L080|A0A6L1L080_CAMLA,lic3X_1405
tr|A0A6M8MKC7|A0A6M8MKC7_9PROT,lic3X_1406
tr|A0A7C3VYZ5|A0A7C3VYZ5_9RHOB,lic3X_1407
tr|A0A7I9TU87|A0A7I9TU87_CAMJU,lic3X_1408
tr|A0A824ZLW9|A0A824ZLW9_CAMJU,lic3X_1409
tr|A0A826DYH2|A0A826DYH2_CAMJU,lic3X_1410
tr|A0A8B2WRU0|A0A8B2WRU0_HAEIF,lic3X_1411
tr|A0A8D9PWD6|A0A8D9PWD6_CAMLA,lic3X_1412
tr|A2T1K4|A2T1K4_CAMJU,lic3X_1413
tr|A2T278|A2T278_CAMJU,lic3X_1414
tr|A4N6N1|A4N6N1_HAEIF,lic3X_1415
tr|A4NVX6|A4NVX6_HAEIF,lic3X_1416
tr|D2KQ02|D2KQ02_CAMJU,lic3X_1417
tr|E7A8M2|E7A8M2_HELFC,lic3X_1418
tr|H2B3J3|H2B3J3_HELBI,lic3X_1419
tr|H2B3K8|H2B3K8_HELBI,lic3X_1420
tr|Q0GH31|Q0GH31_CAMJU,lic3X_1421
tr|Q0GH44|Q0GH44_CAMJU,lic3X_1422
tr|Q0GH57|Q0GH57_CAMJU,lic3X_1423
tr|Q32VR8|Q32VR8_CAMJU,lic3X_1424
